ticker,p_yes,y
KXBTC15M-26JAN172030-30,0.5981079936027527,1
KXBTC15M-26JAN172045-45,0.3564944565296173,0
KXBTC15M-26JAN172100-00,0.4087893664836883,0
KXBTC15M-26JAN172115-15,0.6208783388137817,1
KXBTC15M-26JAN172130-30,0.6881516575813293,1
KXBTC15M-26JAN172145-45,0.1576896160840988,0
KXBTC15M-26JAN172200-00,0.55577152967453,1
KXBTC15M-26JAN172215-15,0.7576636075973511,1
KXBTC15M-26JAN172230-30,0.5493642687797546,1
KXBTC15M-26JAN172245-45,0.7780761122703552,1
KXBTC15M-26JAN172300-00,0.4787571132183075,1
KXBTC15M-26JAN172315-15,0.4363215863704681,0
KXBTC15M-26JAN172330-30,0.2843092679977417,0
KXBTC15M-26JAN172345-45,0.1772486865520477,0
KXBTC15M-26JAN180015-15,0.2326299995183944,0
KXBTC15M-26JAN180245-45,0.1701115518808365,0
KXBTC15M-26JAN180300-00,0.7616560459136963,1
KXBTC15M-26JAN180315-15,0.2974366545677185,1
KXBTC15M-26JAN180330-30,0.5385461449623108,1
KXBTC15M-26JAN180345-45,0.5759329199790955,1
KXBTC15M-26JAN180400-00,0.5792465806007385,1
KXBTC15M-26JAN180415-15,0.4947857856750488,0
KXBTC15M-26JAN180430-30,0.8011358976364136,1
KXBTC15M-26JAN180445-45,0.6580162048339844,1
KXBTC15M-26JAN180500-00,0.7793478965759277,1
KXBTC15M-26JAN180515-15,0.1162349060177803,0
KXBTC15M-26JAN180530-30,0.2803984582424164,0
KXBTC15M-26JAN180545-45,0.6894378066062927,1
KXBTC15M-26JAN180600-00,0.3472698628902435,1
KXBTC15M-26JAN180615-15,0.1396859735250473,0
KXBTC15M-26JAN180630-30,0.3268789649009704,0
KXBTC15M-26JAN180645-45,0.2685015499591827,1
KXBTC15M-26JAN180700-00,0.8052269816398621,1
KXBTC15M-26JAN180715-15,0.3131502568721771,0
KXBTC15M-26JAN180730-30,0.2856300473213196,1
KXBTC15M-26JAN180745-45,0.3226356506347656,1
KXBTC15M-26JAN180800-00,0.2713757157325744,0
KXBTC15M-26JAN180815-15,0.2549445927143097,0
KXBTC15M-26JAN180830-30,0.1198948174715042,0
KXBTC15M-26JAN180845-45,0.5721817016601562,1
KXBTC15M-26JAN180900-00,0.5367013812065125,0
KXBTC15M-26JAN180915-15,0.3748723268508911,1
KXBTC15M-26JAN180930-30,0.4857408702373504,0
KXBTC15M-26JAN180945-45,0.6197040677070618,0
KXBTC15M-26JAN181000-00,0.3071961104869842,0
KXBTC15M-26JAN181015-15,0.7151994705200195,1
KXBTC15M-26JAN181030-30,0.7726061344146729,1
KXBTC15M-26JAN181145-45,0.4575202763080597,1
KXBTC15M-26JAN181200-00,0.3589539527893066,0
KXBTC15M-26JAN181215-15,0.816981852054596,1
KXBTC15M-26JAN181230-30,0.7462149858474731,1
KXBTC15M-26JAN181245-45,0.4577296376228332,0
KXBTC15M-26JAN181300-00,0.5179001092910767,1
KXBTC15M-26JAN181315-15,0.3967095017433166,0
KXBTC15M-26JAN181330-30,0.2750093638896942,1
KXBTC15M-26JAN181345-45,0.4575751423835754,0
KXBTC15M-26JAN181400-00,0.8262847661972046,1
KXBTC15M-26JAN181415-15,0.4925110638141632,0
KXBTC15M-26JAN181430-30,0.3318729400634765,1
KXBTC15M-26JAN181445-45,0.5055331587791443,0
KXBTC15M-26JAN181500-00,0.2981359362602234,0
KXBTC15M-26JAN181515-15,0.3801635503768921,0
KXBTC15M-26JAN181815-15,0.0102980453521013,0
KXBTC15M-26JAN181830-30,0.631173849105835,0
KXBTC15M-26JAN181845-45,0.4514341056346893,0
KXBTC15M-26JAN181900-00,0.0106242643669247,0
KXBTC15M-26JAN181915-15,0.0060750343836843,0
KXBTC15M-26JAN181930-30,0.2191635817289352,1
KXBTC15M-26JAN181945-45,0.3734533488750458,1
KXBTC15M-26JAN182000-00,0.1557455509901046,0
KXBTC15M-26JAN182015-15,0.4806036651134491,1
KXBTC15M-26JAN182030-30,0.2685673236846924,0
KXBTC15M-26JAN182045-45,0.746431291103363,0
KXBTC15M-26JAN182100-00,0.038668543100357,1
KXBTC15M-26JAN182115-15,0.3554737567901611,0
KXBTC15M-26JAN182130-30,0.7939409017562866,1
KXBTC15M-26JAN182145-45,0.4983368515968323,1
KXBTC15M-26JAN182200-00,0.3177827894687652,1
KXBTC15M-26JAN182215-15,0.7488136887550354,1
KXBTC15M-26JAN182230-30,0.5078346133232117,0
KXBTC15M-26JAN182330-30,0.3359740972518921,1
KXBTC15M-26JAN182345-45,0.3445060849189758,1
KXBTC15M-26JAN190015-15,0.6180360913276672,0
KXBTC15M-26JAN190030-30,0.2374624460935592,0
KXBTC15M-26JAN190045-45,0.537209689617157,1
KXBTC15M-26JAN190100-00,0.2475477755069732,0
KXBTC15M-26JAN190115-15,0.632341742515564,1
KXBTC15M-26JAN190130-30,0.402607649564743,1
KXBTC15M-26JAN190145-45,0.7155923247337341,0
KXBTC15M-26JAN190200-00,0.7845866084098816,1
KXBTC15M-26JAN190215-15,0.6759673953056335,1
KXBTC15M-26JAN190230-30,0.6725197434425354,1
KXBTC15M-26JAN190245-45,0.4193814694881439,1
KXBTC15M-26JAN190300-00,0.7971005439758301,1
KXBTC15M-26JAN190315-15,0.1792314350605011,0
KXBTC15M-26JAN190330-30,0.985136330127716,1
KXBTC15M-26JAN190345-45,0.8222229480743408,1
KXBTC15M-26JAN190400-00,0.7814279794692993,1
KXBTC15M-26JAN190415-15,0.1837981641292572,0
KXBTC15M-26JAN190430-30,0.3840495347976684,1
KXBTC15M-26JAN190445-45,0.1797514408826828,0
KXBTC15M-26JAN190500-00,0.8005778789520264,1
KXBTC15M-26JAN190515-15,0.1430166363716125,0
KXBTC15M-26JAN190530-30,0.7805048823356628,1
KXBTC15M-26JAN190545-45,0.1830834150314331,1
KXBTC15M-26JAN190600-00,0.612140953540802,1
KXBTC15M-26JAN190615-15,0.236940324306488,0
KXBTC15M-26JAN190630-30,0.6110038161277771,1
KXBTC15M-26JAN190645-45,0.7186271548271179,1
KXBTC15M-26JAN190700-00,0.3082150816917419,0
KXBTC15M-26JAN190715-15,0.1780070513486862,0
KXBTC15M-26JAN190730-30,0.7621780633926392,0
KXBTC15M-26JAN190745-45,0.8743621110916138,1
KXBTC15M-26JAN190800-00,0.2498901933431625,0
KXBTC15M-26JAN190815-15,0.1295998692512512,0
KXBTC15M-26JAN190830-30,0.1096597909927368,0
KXBTC15M-26JAN190845-45,0.7954325675964355,1
KXBTC15M-26JAN190900-00,0.3175569176673889,0
KXBTC15M-26JAN190915-15,0.0653226748108863,0
KXBTC15M-26JAN190930-30,0.8216373920440674,0
KXBTC15M-26JAN190945-45,0.3218651413917541,0
KXBTC15M-26JAN191000-00,0.8229365944862366,1
KXBTC15M-26JAN191015-15,0.8701750040054321,1
KXBTC15M-26JAN191030-30,0.4135317802429199,0
KXBTC15M-26JAN191045-45,0.7288360595703125,1
KXBTC15M-26JAN191100-00,0.4250497817993164,1
KXBTC15M-26JAN191115-15,0.7144309282302856,0
KXBTC15M-26JAN191130-30,0.7996427416801453,1
KXBTC15M-26JAN191145-45,0.5859726667404175,1
KXBTC15M-26JAN191200-00,0.2658075988292694,1
KXBTC15M-26JAN191215-15,0.1632946282625198,1
KXBTC15M-26JAN191230-30,0.3252850770950317,0
KXBTC15M-26JAN191245-45,0.1212568506598472,0
KXBTC15M-26JAN191300-00,0.760870099067688,1
KXBTC15M-26JAN191315-15,0.1421691328287124,0
KXBTC15M-26JAN191330-30,0.3442263007164001,0
KXBTC15M-26JAN191345-45,0.433659940958023,1
KXBTC15M-26JAN191400-00,0.222662940621376,0
KXBTC15M-26JAN191415-15,0.3417742252349853,0
KXBTC15M-26JAN191430-30,0.7652815580368042,1
KXBTC15M-26JAN191445-45,0.6341925263404846,1
KXBTC15M-26JAN191500-00,0.263110876083374,0
KXBTC15M-26JAN191515-15,0.6658992171287537,1
KXBTC15M-26JAN191530-30,0.6549283862113953,1
KXBTC15M-26JAN191545-45,0.1858290135860443,0
KXBTC15M-26JAN191600-00,0.3975108563899994,0
KXBTC15M-26JAN191615-15,0.9211297631263732,0
KXBTC15M-26JAN191630-30,0.3172133266925812,0
KXBTC15M-26JAN191645-45,0.5251137614250183,1
KXBTC15M-26JAN191700-00,0.2186717838048935,0
KXBTC15M-26JAN191715-15,0.2236921042203903,0
KXBTC15M-26JAN191730-30,0.8524516820907593,1
KXBTC15M-26JAN191745-45,0.1692162305116653,0
KXBTC15M-26JAN191800-00,0.5750284194946289,0
KXBTC15M-26JAN191815-15,0.2986757457256317,0
KXBTC15M-26JAN191830-30,0.3489833772182464,1
KXBTC15M-26JAN191845-45,0.8846672773361206,1
KXBTC15M-26JAN191900-00,0.3654182851314544,0
